"Date","Symbol","Marketcapname","Sector"
"26-12-2025","BAJFINANCE","Largecap","Financials"
"26-12-2025","SUNPHARMA","Largecap","Healthcare"
"26-12-2025","BHARTIARTL","Largecap","Telecom-Service"
"26-12-2025","MARUTI","Largecap","Auto"
"26-12-2025","UNOMINDA","Largecap","Auto"
"26-12-2025","MOTILALOFS","Largecap","Financials"
"26-12-2025","BAJAJFINSV","Largecap","Financials"
"26-12-2025","IEX","Midcap","Financials"
"26-12-2025","WAAREEENER","Largecap","Industrials"
"29-12-2025","ABB","Largecap","Industrials"
"29-12-2025","LICHSGFIN","Largecap","Financials"
"29-12-2025","SHREECEM","Largecap","Building Materials"
"29-12-2025","AMBUJACEM","Largecap","Building Materials"
"29-12-2025","CONCOR","Largecap","Transportation"
"29-12-2025","PETRONET","Largecap","Energy"
"29-12-2025","FORTIS","Largecap","Healthcare"
"29-12-2025","ADANIPORTS","Largecap","Transportation"
"29-12-2025","PGEL","Midcap","Consumer Discretionary"
"29-12-2025","NBCC","Largecap","Miscellaneous"
"29-12-2025","ALKEM","Largecap","Healthcare"
"29-12-2025","SBILIFE","Largecap","Financials"
"29-12-2025","MANKIND","Largecap","Healthcare"
"29-12-2025","PREMIERENE","Largecap","Services"
"29-12-2025","WAAREEENER","Largecap","Industrials"
"30-12-2025","AMBUJACEM","Largecap","Building Materials"
"30-12-2025","INDHOTEL","Largecap","Services"
"30-12-2025","PIIND","Largecap","Chemicals"
"30-12-2025","SUNPHARMA","Largecap","Healthcare"
"30-12-2025","COFORGE","Largecap","I.T"
"30-12-2025","SOLARINDS","Largecap","Aerospace & Defence"
"30-12-2025","NAUKRI","Largecap","I.T"
"30-12-2025","PAGEIND","Largecap","Consumer Discretionary"
"30-12-2025","ASTRAL","Largecap","Plastic products"
"30-12-2025","RECLTD","Largecap","Financials"
"30-12-2025","OBEROIRLTY","Largecap","Realty"
"30-12-2025","TIINDIA","Largecap","Industrials"
"30-12-2025","POWERINDIA","Largecap","Industrials"
"30-12-2025","MAXHEALTH","Largecap","Healthcare"
"30-12-2025","MAZDOCK","Largecap","Aerospace & Defence"
"30-12-2025","ETERNAL","Largecap","I.T"
"30-12-2025","IREDA","Largecap","Financials"
"31-12-2025","BHARATFORG","Largecap","Industrials"
"31-12-2025","DIVISLAB","Largecap","Healthcare"
"31-12-2025","TECHM","Largecap","I.T"
"31-12-2025","JUBLFOOD","Largecap","Consumer Discretionary"
"31-12-2025","360ONE","Largecap","Financials"
"01-01-2026","CIPLA","Largecap","Healthcare"
"01-01-2026","DRREDDY","Largecap","Healthcare"
"01-01-2026","LUPIN","Largecap","Healthcare"
"01-01-2026","FEDERALBNK","Largecap","Bank"
"01-01-2026","BHARATFORG","Largecap","Industrials"
"01-01-2026","ITC","Largecap","FMCG"
"01-01-2026","SRF","Largecap","Chemicals"
"01-01-2026","PIIND","Largecap","Chemicals"
"01-01-2026","PAGEIND","Largecap","Consumer Discretionary"
"01-01-2026","MCX","Largecap","Financials"
"01-01-2026","360ONE","Largecap","Financials"
"01-01-2026","KALYANKJIL","Largecap","Consumer Discretionary"
"01-01-2026","SONACOMS","Largecap","Auto"
"01-01-2026","MANKIND","Largecap","Healthcare"
"02-01-2026","BAJAJHLDNG","Largecap","Financials"
"02-01-2026","COLPAL","Largecap","FMCG"
"02-01-2026","ITC","Largecap","FMCG"
"02-01-2026","ZYDUSLIFE","Largecap","Healthcare"
"02-01-2026","GODREJCP","Largecap","FMCG"
"02-01-2026","COFORGE","Largecap","I.T"
"02-01-2026","POLICYBZR","Largecap","I.T"
"02-01-2026","HYUNDAI","Largecap","Auto"
"02-01-2026","SWIGGY","Largecap","I.T"
"05-01-2026","INFY","Largecap","I.T"
"05-01-2026","LICHSGFIN","Largecap","Financials"
"05-01-2026","ONGC","Largecap","Energy"
"05-01-2026","INDHOTEL","Largecap","Services"
"05-01-2026","OIL","Largecap","Energy"
"05-01-2026","INOXWIND","Midcap","Industrials"
"05-01-2026","RBLBANK","Largecap","Bank"
"05-01-2026","DMART","Largecap","Consumer Discretionary"
"05-01-2026","POLYCAB","Largecap","Industrials"
"05-01-2026","MAXHEALTH","Largecap","Healthcare"
"05-01-2026","WAAREEENER","Largecap","Industrials"
"05-01-2026","VMM","Largecap","Consumer Discretionary"
"06-01-2026","FORCEMOT","Largecap","Auto"
"06-01-2026","TRENT","Largecap","Consumer Discretionary"
"06-01-2026","RELIANCE","Largecap","Energy"
"06-01-2026","AMBUJACEM","Largecap","Building Materials"
"06-01-2026","TMPV","Largecap","Auto"
"06-01-2026","INDHOTEL","Largecap","Services"
"06-01-2026","GAIL","Largecap","Energy"
"06-01-2026","AXISBANK","Largecap","Bank"
"06-01-2026","PAGEIND","Largecap","Consumer Discretionary"
"06-01-2026","DLF","Largecap","Realty"
"06-01-2026","PGEL","Midcap","Consumer Discretionary"
"06-01-2026","NBCC","Largecap","Miscellaneous"
"06-01-2026","LAURUSLABS","Largecap","Healthcare"
"06-01-2026","DIXON","Largecap","Consumer Discretionary"
"06-01-2026","AMBER","Largecap","Consumer Discretionary"
"06-01-2026","POWERINDIA","Largecap","Industrials"
"06-01-2026","CAMS","Midcap","Financials"
"06-01-2026","VMM","Largecap","Consumer Discretionary"
"07-01-2026","CIPLA","Largecap","Healthcare"
"07-01-2026","SBIN","Largecap","Bank"
"07-01-2026","GRASIM","Largecap","Textiles"
"07-01-2026","CHOLAFIN","Largecap","Financials"
"07-01-2026","GODREJCP","Largecap","FMCG"
"07-01-2026","OIL","Largecap","Energy"
"07-01-2026","LTF","Largecap","Financials"
"07-01-2026","HDFCAMC","Largecap","Financials"
"08-01-2026","BHEL","Largecap","Industrials"
"08-01-2026","HINDPETRO","Largecap","Energy"
"08-01-2026","DRREDDY","Largecap","Healthcare"
"08-01-2026","JSWSTEEL","Largecap","Metals & Mining"
"08-01-2026","PIDILITIND","Largecap","Chemicals"
"08-01-2026","PATANJALI","Largecap","FMCG"
"08-01-2026","TORNTPHARM","Largecap","Healthcare"
"08-01-2026","AMBUJACEM","Largecap","Building Materials"
"08-01-2026","TATACONSUM","Largecap","FMCG"
"08-01-2026","SRF","Largecap","Chemicals"
"08-01-2026","WIPRO","Largecap","I.T"
"08-01-2026","CHOLAFIN","Largecap","Financials"
"08-01-2026","AUROPHARMA","Largecap","Healthcare"
"08-01-2026","MARICO","Largecap","FMCG"
"08-01-2026","NATIONALUM","Largecap","Metals & Mining"
"08-01-2026","GLENMARK","Largecap","Healthcare"
"08-01-2026","MARUTI","Largecap","Auto"
"08-01-2026","UNOMINDA","Largecap","Auto"
"08-01-2026","TCS","Largecap","I.T"
"08-01-2026","APLAPOLLO","Largecap","Industrials"
"08-01-2026","ADANIENSOL","Largecap","Power & Utilities"
"08-01-2026","LAURUSLABS","Largecap","Healthcare"
"08-01-2026","ADANIGREEN","Largecap","Power & Utilities"
"08-01-2026","SBICARD","Largecap","Financials"
"08-01-2026","MANKIND","Largecap","Healthcare"
"08-01-2026","HYUNDAI","Largecap","Auto"
"09-01-2026","FORCEMOT","Largecap","Auto"
"09-01-2026","KOTAKBANK","Largecap","Bank"
"09-01-2026","GVT&D","Largecap","Industrials"
"09-01-2026","SUNPHARMA","Largecap","Healthcare"
"09-01-2026","RADICO","Largecap","FMCG"
"09-01-2026","NTPC","Largecap","Power & Utilities"
"09-01-2026","ADANIPORTS","Largecap","Transportation"
"09-01-2026","GODREJPROP","Largecap","Realty"
"09-01-2026","INDIGO","Largecap","Transportation"
"09-01-2026","NAM-INDIA","Largecap","Financials"
"12-01-2026","BHEL","Largecap","Industrials"
"12-01-2026","SIEMENS","Largecap","Industrials"
"12-01-2026","RADICO","Largecap","FMCG"
"12-01-2026","UNOMINDA","Largecap","Auto"
"12-01-2026","DLF","Largecap","Realty"
"12-01-2026","MOTILALOFS","Largecap","Financials"
"12-01-2026","NBCC","Largecap","Miscellaneous"
"12-01-2026","ADANIENSOL","Largecap","Power & Utilities"
"12-01-2026","POWERINDIA","Largecap","Industrials"
"12-01-2026","NYKAA","Largecap","I.T"
"12-01-2026","DELHIVERY","Largecap","Transportation"
"12-01-2026","VMM","Largecap","Consumer Discretionary"
"13-01-2026","HDFCBANK","Largecap","Bank"
"13-01-2026","HEROMOTOCO","Largecap","Auto"
"13-01-2026","INFY","Largecap","I.T"
"13-01-2026","LT","Largecap","Realty"
"13-01-2026","M&M","Largecap","Auto"
"13-01-2026","ADANIENT","Largecap","Services"
"13-01-2026","AUROPHARMA","Largecap","Healthcare"
"13-01-2026","GLENMARK","Largecap","Healthcare"
"13-01-2026","ADANIENSOL","Largecap","Power & Utilities"
"13-01-2026","BANKNIFTY","Smallcap","Indices"
"13-01-2026","AMBER","Largecap","Consumer Discretionary"
"13-01-2026","ADANIGREEN","Largecap","Power & Utilities"
"13-01-2026","POWERINDIA","Largecap","Industrials"
"14-01-2026","FEDERALBNK","Largecap","Bank"
"14-01-2026","VOLTAS","Largecap","Consumer Discretionary"
"14-01-2026","HINDUNILVR","Largecap","FMCG"
"14-01-2026","ASIANPAINT","Largecap","Building Materials"
"14-01-2026","COLPAL","Largecap","FMCG"
"14-01-2026","ITC","Largecap","FMCG"
"14-01-2026","EICHERMOT","Largecap","Auto"
"14-01-2026","WIPRO","Largecap","I.T"
"14-01-2026","SUNPHARMA","Largecap","Healthcare"
"14-01-2026","OFSS","Largecap","I.T"
"14-01-2026","TCS","Largecap","I.T"
"14-01-2026","PAGEIND","Largecap","Consumer Discretionary"
"14-01-2026","ADANIENSOL","Largecap","Power & Utilities"
"14-01-2026","LTM","Largecap","I.T"
"14-01-2026","TIINDIA","Largecap","Industrials"
"16-01-2026","HINDZINC","Largecap","Metals & Mining"
"16-01-2026","HINDALCO","Largecap","Metals & Mining"
"16-01-2026","ITC","Largecap","FMCG"
"16-01-2026","GVT&D","Largecap","Industrials"
"16-01-2026","SUNPHARMA","Largecap","Healthcare"
"16-01-2026","OIL","Largecap","Energy"
"16-01-2026","KALYANKJIL","Largecap","Consumer Discretionary"
"16-01-2026","POLICYBZR","Largecap","I.T"
"16-01-2026","MANKIND","Largecap","Healthcare"
"19-01-2026","GODFRYPHLP","Largecap","FMCG"
"19-01-2026","INFY","Largecap","I.T"
"19-01-2026","RELIANCE","Largecap","Energy"
"19-01-2026","CUMMINSIND","Largecap","Industrials"
"19-01-2026","M&M","Largecap","Auto"
"19-01-2026","TMPV","Largecap","Auto"
"19-01-2026","WIPRO","Largecap","I.T"
"19-01-2026","MOTHERSON","Largecap","Auto"
"19-01-2026","BHARTIARTL","Largecap","Telecom-Service"
"19-01-2026","ADANIPORTS","Largecap","Transportation"
"19-01-2026","BAJAJ-AUTO","Largecap","Auto"
"19-01-2026","GODREJPROP","Largecap","Realty"
"19-01-2026","RBLBANK","Largecap","Bank"
"19-01-2026","BSE","Largecap","Financials"
"19-01-2026","SONACOMS","Largecap","Auto"
"19-01-2026","MANKIND","Largecap","Healthcare"
"20-01-2026","ABB","Largecap","Industrials"
"20-01-2026","BAJFINANCE","Largecap","Financials"
"20-01-2026","BHEL","Largecap","Industrials"
"20-01-2026","HINDPETRO","Largecap","Energy"
"20-01-2026","TITAN","Largecap","Consumer Discretionary"
"20-01-2026","TORNTPHARM","Largecap","Healthcare"
"20-01-2026","BAJAJHLDNG","Largecap","Financials"
"20-01-2026","BPCL","Largecap","Energy"
"20-01-2026","PHOENIXLTD","Largecap","Realty"
"20-01-2026","APOLLOHOSP","Largecap","Healthcare"
"20-01-2026","SUNPHARMA","Largecap","Healthcare"
"20-01-2026","MANAPPURAM","Largecap","Financials"
"20-01-2026","HCLTECH","Largecap","I.T"
"20-01-2026","BHARTIARTL","Largecap","Telecom-Service"
"20-01-2026","RADICO","Largecap","FMCG"
"20-01-2026","COFORGE","Largecap","I.T"
"20-01-2026","GMRAIRPORT","Largecap","Miscellaneous"
"20-01-2026","RECLTD","Largecap","Financials"
"20-01-2026","BAJAJ-AUTO","Largecap","Auto"
"20-01-2026","OBEROIRLTY","Largecap","Realty"
"20-01-2026","MUTHOOTFIN","Largecap","Financials"
"20-01-2026","INOXWIND","Midcap","Industrials"
"20-01-2026","INDIGO","Largecap","Transportation"
"20-01-2026","BSE","Largecap","Financials"
"20-01-2026","SBILIFE","Largecap","Financials"
"20-01-2026","ICICIGI","Largecap","Financials"
"20-01-2026","HDFCAMC","Largecap","Financials"
"20-01-2026","KPITTECH","Midcap","I.T"
"20-01-2026","IRFC","Largecap","Financials"
"20-01-2026","LODHA","Largecap","Realty"
"21-01-2026","FORCEMOT","Largecap","Auto"
"21-01-2026","NAM-INDIA","Largecap","Financials"
"21-01-2026","KPITTECH","Midcap","I.T"
"21-01-2026","KALYANKJIL","Largecap","Consumer Discretionary"
"22-01-2026","BAJFINANCE","Largecap","Financials"
"22-01-2026","HINDZINC","Largecap","Metals & Mining"
"22-01-2026","KEI","Largecap","Industrials"
"22-01-2026","PRESTIGE","Largecap","Realty"
"22-01-2026","PNBHOUSING","Largecap","Financials"
"22-01-2026","ICICIGI","Largecap","Financials"
"23-01-2026","BEL","Largecap","Aerospace & Defence"
"23-01-2026","BHEL","Largecap","Industrials"
"23-01-2026","JSWSTEEL","Largecap","Metals & Mining"
"23-01-2026","TRENT","Largecap","Consumer Discretionary"
"23-01-2026","TATAPOWER","Largecap","Power & Utilities"
"23-01-2026","CUMMINSIND","Largecap","Industrials"
"23-01-2026","BOSCHLTD","Largecap","Auto"
"23-01-2026","SRF","Largecap","Chemicals"
"23-01-2026","HAVELLS","Largecap","Consumer Discretionary"
"23-01-2026","MANAPPURAM","Largecap","Financials"
"23-01-2026","BANKBARODA","Largecap","Bank"
"23-01-2026","UNOMINDA","Largecap","Auto"
"23-01-2026","PAGEIND","Largecap","Consumer Discretionary"
"23-01-2026","ADANIPORTS","Largecap","Transportation"
"23-01-2026","JSWENERGY","Largecap","Power & Utilities"
"23-01-2026","GODREJPROP","Largecap","Realty"
"23-01-2026","PERSISTENT","Largecap","I.T"
"23-01-2026","PRESTIGE","Largecap","Realty"
"23-01-2026","INOXWIND","Midcap","Industrials"
"23-01-2026","ADANIENSOL","Largecap","Power & Utilities"
"23-01-2026","INDIGO","Largecap","Transportation"
"23-01-2026","CROMPTON","Midcap","Consumer Discretionary"
"23-01-2026","ICICIPRULI","Largecap","Financials"
"23-01-2026","SBILIFE","Largecap","Financials"
"23-01-2026","HAL","Largecap","Aerospace & Defence"
"23-01-2026","ADANIGREEN","Largecap","Power & Utilities"
"23-01-2026","HDFCAMC","Largecap","Financials"
"23-01-2026","POLYCAB","Largecap","Industrials"
"23-01-2026","SBICARD","Largecap","Financials"
"23-01-2026","NYKAA","Largecap","I.T"
"27-01-2026","CGPOWER","Largecap","Industrials"
"27-01-2026","HINDZINC","Largecap","Metals & Mining"
"27-01-2026","KOTAKBANK","Largecap","Bank"
"27-01-2026","HINDALCO","Largecap","Metals & Mining"
"27-01-2026","SUNPHARMA","Largecap","Healthcare"
"27-01-2026","AUROPHARMA","Largecap","Healthcare"
"27-01-2026","MARICO","Largecap","FMCG"
"27-01-2026","TVSMOTOR","Largecap","Auto"
"27-01-2026","GODREJCP","Largecap","FMCG"
"27-01-2026","UNITDSPR","Largecap","FMCG"
"27-01-2026","TCS","Largecap","I.T"
"27-01-2026","MOTILALOFS","Largecap","Financials"
"27-01-2026","JSWENERGY","Largecap","Power & Utilities"
"27-01-2026","ALKEM","Largecap","Healthcare"
"27-01-2026","CROMPTON","Midcap","Consumer Discretionary"
"27-01-2026","DIXON","Largecap","Consumer Discretionary"
"27-01-2026","MAXHEALTH","Largecap","Healthcare"
"27-01-2026","KALYANKJIL","Largecap","Consumer Discretionary"
"27-01-2026","POLICYBZR","Largecap","I.T"
"27-01-2026","MANKIND","Largecap","Healthcare"
"28-01-2026","JSWSTEEL","Largecap","Metals & Mining"
"28-01-2026","FEDERALBNK","Largecap","Bank"
"28-01-2026","BRITANNIA","Largecap","FMCG"
"28-01-2026","EICHERMOT","Largecap","Auto"
"28-01-2026","BHARTIARTL","Largecap","Telecom-Service"
"28-01-2026","RADICO","Largecap","FMCG"
"28-01-2026","UNOMINDA","Largecap","Auto"
"29-01-2026","RELIANCE","Largecap","Energy"
"29-01-2026","SHREECEM","Largecap","Building Materials"
"29-01-2026","ASHOKLEY","Largecap","Auto"
"29-01-2026","VOLTAS","Largecap","Consumer Discretionary"
"29-01-2026","ITC","Largecap","FMCG"
"29-01-2026","SRF","Largecap","Chemicals"
"29-01-2026","APOLLOHOSP","Largecap","Healthcare"
"29-01-2026","SUNPHARMA","Largecap","Healthcare"
"29-01-2026","GODREJCP","Largecap","FMCG"
"29-01-2026","OFSS","Largecap","I.T"
"29-01-2026","MARUTI","Largecap","Auto"
"29-01-2026","BIOCON","Largecap","Healthcare"
"29-01-2026","ULTRACEMCO","Largecap","Building Materials"
"29-01-2026","UNOMINDA","Largecap","Auto"
"29-01-2026","TCS","Largecap","I.T"
"29-01-2026","INOXWIND","Midcap","Industrials"
"29-01-2026","INDIGO","Largecap","Transportation"
"29-01-2026","ALKEM","Largecap","Healthcare"
"29-01-2026","CROMPTON","Midcap","Consumer Discretionary"
"29-01-2026","LTM","Largecap","I.T"
"29-01-2026","ICICIPRULI","Largecap","Financials"
"29-01-2026","POLICYBZR","Largecap","I.T"
"30-01-2026","SAIL","Largecap","Metals & Mining"
"30-01-2026","HINDZINC","Largecap","Metals & Mining"
"30-01-2026","INFY","Largecap","I.T"
"30-01-2026","JSWSTEEL","Largecap","Metals & Mining"
"30-01-2026","VEDL","Largecap","Metals & Mining"
"30-01-2026","AMBUJACEM","Largecap","Building Materials"
"30-01-2026","HINDALCO","Largecap","Metals & Mining"
"30-01-2026","WIPRO","Largecap","I.T"
"30-01-2026","NATIONALUM","Largecap","Metals & Mining"
"30-01-2026","HCLTECH","Largecap","I.T"
"30-01-2026","OFSS","Largecap","I.T"
"30-01-2026","CANBK","Largecap","Bank"
"30-01-2026","TCS","Largecap","I.T"
"30-01-2026","OBEROIRLTY","Largecap","Realty"
"30-01-2026","COALINDIA","Largecap","Metals & Mining"
"30-01-2026","MUTHOOTFIN","Largecap","Financials"
"30-01-2026","MCX","Largecap","Financials"
"30-01-2026","PAYTM","Largecap","I.T"
"01-02-2026","SHREECEM","Largecap","Building Materials"
"01-02-2026","BAJAJHLDNG","Largecap","Financials"
"01-02-2026","ASIANPAINT","Largecap","Building Materials"
"01-02-2026","ITC","Largecap","FMCG"
"01-02-2026","KEI","Largecap","Industrials"
"01-02-2026","GLENMARK","Largecap","Healthcare"
"01-02-2026","PNB","Largecap","Bank"
"01-02-2026","INDIANB","Largecap","Bank"
"01-02-2026","JSWENERGY","Largecap","Power & Utilities"
"01-02-2026","MUTHOOTFIN","Largecap","Financials"
"01-02-2026","INDUSTOWER","Largecap","Telecom"
"01-02-2026","BSE","Largecap","Financials"
"01-02-2026","POLYCAB","Largecap","Industrials"
"01-02-2026","KPITTECH","Midcap","I.T"
"01-02-2026","LODHA","Largecap","Realty"
"01-02-2026","LICI","Largecap","Financials"
"02-02-2026","TITAN","Largecap","Consumer Discretionary"
"02-02-2026","INFY","Largecap","I.T"
"02-02-2026","TORNTPHARM","Largecap","Healthcare"
"02-02-2026","FEDERALBNK","Largecap","Bank"
"02-02-2026","SUNPHARMA","Largecap","Healthcare"
"02-02-2026","GAIL","Largecap","Energy"
"02-02-2026","TCS","Largecap","I.T"
"02-02-2026","ALKEM","Largecap","Healthcare"
"02-02-2026","LTM","Largecap","I.T"
"02-02-2026","MAXHEALTH","Largecap","Healthcare"
"02-02-2026","NYKAA","Largecap","I.T"
"03-02-2026","BEL","Largecap","Aerospace & Defence"
"03-02-2026","TITAN","Largecap","Consumer Discretionary"
"03-02-2026","LUPIN","Largecap","Healthcare"
"03-02-2026","GRASIM","Largecap","Textiles"
"03-02-2026","PATANJALI","Largecap","FMCG"
"03-02-2026","ASHOKLEY","Largecap","Auto"
"03-02-2026","BOSCHLTD","Largecap","Auto"
"03-02-2026","ASIANPAINT","Largecap","Building Materials"
"03-02-2026","MPHASIS","Largecap","I.T"
"03-02-2026","BHARTIARTL","Largecap","Telecom-Service"
"03-02-2026","UNOMINDA","Largecap","Auto"
"03-02-2026","TCS","Largecap","I.T"
"03-02-2026","NTPC","Largecap","Power & Utilities"
"03-02-2026","PFC","Largecap","Financials"
"03-02-2026","JUBLFOOD","Largecap","Consumer Discretionary"
"03-02-2026","COALINDIA","Largecap","Metals & Mining"
"03-02-2026","APLAPOLLO","Largecap","Industrials"
"03-02-2026","COCHINSHIP","Largecap","Aerospace & Defence"
"03-02-2026","NAM-INDIA","Largecap","Financials"
"03-02-2026","IRFC","Largecap","Financials"
"03-02-2026","SONACOMS","Largecap","Auto"
"03-02-2026","POLICYBZR","Largecap","I.T"
"03-02-2026","VMM","Largecap","Consumer Discretionary"
"04-02-2026","CONCOR","Largecap","Transportation"
"04-02-2026","UNITDSPR","Largecap","FMCG"
"04-02-2026","OFSS","Largecap","I.T"
"04-02-2026","DIVISLAB","Largecap","Healthcare"
"04-02-2026","TCS","Largecap","I.T"
"04-02-2026","COFORGE","Largecap","I.T"
"04-02-2026","NAUKRI","Largecap","I.T"
"04-02-2026","PERSISTENT","Largecap","I.T"
"04-02-2026","LTM","Largecap","I.T"
"04-02-2026","VBL","Largecap","FMCG"
"04-02-2026","ABCAPITAL","Largecap","Financials"
"04-02-2026","ICICIGI","Largecap","Financials"
"04-02-2026","BDL","Largecap","Aerospace & Defence"
"04-02-2026","POLICYBZR","Largecap","I.T"
"04-02-2026","MANKIND","Largecap","Healthcare"
"04-02-2026","HYUNDAI","Largecap","Auto"
"05-02-2026","BEL","Largecap","Aerospace & Defence"
"05-02-2026","BLUESTARCO","Largecap","Consumer Discretionary"
"05-02-2026","CIPLA","Largecap","Healthcare"
"05-02-2026","TITAN","Largecap","Consumer Discretionary"
"05-02-2026","TORNTPHARM","Largecap","Healthcare"
"05-02-2026","HINDALCO","Largecap","Metals & Mining"
"05-02-2026","UPL","Largecap","Chemicals"
"05-02-2026","PIIND","Largecap","Chemicals"
"05-02-2026","AUROPHARMA","Largecap","Healthcare"
"05-02-2026","CONCOR","Largecap","Transportation"
"05-02-2026","ICICIBANK","Largecap","Bank"
"05-02-2026","AXISBANK","Largecap","Bank"
"05-02-2026","POWERGRID","Largecap","Power & Utilities"
"05-02-2026","MUTHOOTFIN","Largecap","Financials"
"05-02-2026","PGEL","Midcap","Consumer Discretionary"
"05-02-2026","NBCC","Largecap","Miscellaneous"
"05-02-2026","TIINDIA","Largecap","Industrials"
"05-02-2026","NAM-INDIA","Largecap","Financials"
"05-02-2026","BDL","Largecap","Aerospace & Defence"
"05-02-2026","MAZDOCK","Largecap","Aerospace & Defence"
"05-02-2026","KALYANKJIL","Largecap","Consumer Discretionary"
"05-02-2026","DELHIVERY","Largecap","Transportation"
"05-02-2026","HYUNDAI","Largecap","Auto"
"06-02-2026","LUPIN","Largecap","Healthcare"
"06-02-2026","TATAELXSI","Largecap","I.T"
"06-02-2026","TORNTPHARM","Largecap","Healthcare"
"06-02-2026","TATASTEEL","Largecap","Metals & Mining"
"06-02-2026","EICHERMOT","Largecap","Auto"
"06-02-2026","WIPRO","Largecap","I.T"
"06-02-2026","SUPREMEIND","Largecap","Plastic products"
"06-02-2026","SUNPHARMA","Largecap","Healthcare"
"06-02-2026","MPHASIS","Largecap","I.T"
"06-02-2026","CONCOR","Largecap","Transportation"
"06-02-2026","HCLTECH","Largecap","I.T"
"06-02-2026","GLENMARK","Largecap","Healthcare"
"06-02-2026","ZYDUSLIFE","Largecap","Healthcare"
"06-02-2026","RADICO","Largecap","FMCG"
"06-02-2026","COFORGE","Largecap","I.T"
"06-02-2026","RECLTD","Largecap","Financials"
"06-02-2026","DALBHARAT","Largecap","Building Materials"
"06-02-2026","NBCC","Largecap","Miscellaneous"
"06-02-2026","LTM","Largecap","I.T"
"06-02-2026","CDSL","Largecap","Financials"
"06-02-2026","HDFCAMC","Largecap","Financials"
"06-02-2026","MAXHEALTH","Largecap","Healthcare"
"06-02-2026","MANKIND","Largecap","Healthcare"
"09-02-2026","BAJFINANCE","Largecap","Financials"
"09-02-2026","FEDERALBNK","Largecap","Bank"
"09-02-2026","MARICO","Largecap","FMCG"
"09-02-2026","AXISBANK","Largecap","Bank"
"10-02-2026","CGPOWER","Largecap","Industrials"
"10-02-2026","MFSL","Largecap","Financials"
"10-02-2026","RELIANCE","Largecap","Energy"
"10-02-2026","PIDILITIND","Largecap","Chemicals"
"10-02-2026","AMBUJACEM","Largecap","Building Materials"
"10-02-2026","PIIND","Largecap","Chemicals"
"10-02-2026","ZYDUSLIFE","Largecap","Healthcare"
"10-02-2026","PNB","Largecap","Bank"
"10-02-2026","UNIONBANK","Largecap","Bank"
"10-02-2026","ADANIPOWER","Largecap","Power & Utilities"
"10-02-2026","OIL","Largecap","Energy"
"10-02-2026","ADANIENSOL","Largecap","Power & Utilities"
"10-02-2026","AUBANK","Largecap","Bank"
"10-02-2026","LODHA","Largecap","Realty"
"10-02-2026","POLICYBZR","Largecap","I.T"
"10-02-2026","MANKIND","Largecap","Healthcare"
"11-02-2026","BEL","Largecap","Aerospace & Defence"
"11-02-2026","KOTAKBANK","Largecap","Bank"
"11-02-2026","GRASIM","Largecap","Textiles"
"11-02-2026","GAIL","Largecap","Energy"
"11-02-2026","CANBK","Largecap","Bank"
"11-02-2026","ULTRACEMCO","Largecap","Building Materials"
"11-02-2026","NTPC","Largecap","Power & Utilities"
"11-02-2026","NAUKRI","Largecap","I.T"
"11-02-2026","DLF","Largecap","Realty"
"11-02-2026","POWERGRID","Largecap","Power & Utilities"
"11-02-2026","PERSISTENT","Largecap","I.T"
"11-02-2026","DALBHARAT","Largecap","Building Materials"
"11-02-2026","MCX","Largecap","Financials"
"11-02-2026","HAL","Largecap","Aerospace & Defence"
"11-02-2026","KFINTECH","Midcap","Financials"
"12-02-2026","JSWSTEEL","Largecap","Metals & Mining"
"12-02-2026","LICHSGFIN","Largecap","Financials"
"12-02-2026","AMBUJACEM","Largecap","Building Materials"
"12-02-2026","NESTLEIND","Largecap","FMCG"
"12-02-2026","TATACONSUM","Largecap","FMCG"
"12-02-2026","COLPAL","Largecap","FMCG"
"12-02-2026","UPL","Largecap","Chemicals"
"12-02-2026","MPHASIS","Largecap","I.T"
"12-02-2026","IOC","Largecap","Energy"
"12-02-2026","DIVISLAB","Largecap","Healthcare"
"12-02-2026","MARUTI","Largecap","Auto"
"12-02-2026","INDIANB","Largecap","Bank"
"12-02-2026","PAGEIND","Largecap","Consumer Discretionary"
"12-02-2026","JSWENERGY","Largecap","Power & Utilities"
"12-02-2026","PRESTIGE","Largecap","Realty"
"12-02-2026","INDIGO","Largecap","Transportation"
"12-02-2026","LTM","Largecap","I.T"
"12-02-2026","NIFTY","Smallcap","Indices"
"12-02-2026","DMART","Largecap","Consumer Discretionary"
"12-02-2026","IEX","Midcap","Financials"
"12-02-2026","RVNL","Largecap","Realty"
"12-02-2026","ANGELONE","Largecap","Financials"
"12-02-2026","IRFC","Largecap","Financials"
"12-02-2026","PAYTM","Largecap","I.T"
"12-02-2026","KFINTECH","Midcap","Financials"
"13-02-2026","VEDL","Largecap","Metals & Mining"
"13-02-2026","BAJAJHLDNG","Largecap","Financials"
"13-02-2026","VOLTAS","Largecap","Consumer Discretionary"
"13-02-2026","HINDUNILVR","Largecap","FMCG"
"13-02-2026","INDHOTEL","Largecap","Services"
"13-02-2026","ADANIENT","Largecap","Services"
"13-02-2026","MANAPPURAM","Largecap","Financials"
"13-02-2026","JINDALSTEL","Largecap","Metals & Mining"
"13-02-2026","CANBK","Largecap","Bank"
"13-02-2026","RADICO","Largecap","FMCG"
"13-02-2026","DLF","Largecap","Realty"
