Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-05-20 00:00:00-04:00,111.20999908447266,111.5,103.27999877929688,105.0199966430664,53332,0.0,0.0
2026-05-21 00:00:00-04:00,105.20999908447266,109.30999755859375,102.16000366210938,102.58000183105469,51232,0.0,0.0
2026-05-22 00:00:00-04:00,104.5199966430664,106.3499984741211,101.37999725341797,103.54000091552734,35039,0.0,0.0
2026-05-26 00:00:00-04:00,100.55000305175781,100.75,95.93000030517578,99.58000183105469,37926,0.0,0.0
2026-05-27 00:00:00-04:00,99.4000015258789,99.86000061035156,94.1500015258789,94.29000091552734,20553,0.0,0.0
2026-05-28 00:00:00-04:00,94.97000122070312,98.16000366210938,92.55999755859375,93.70999908447266,9881,0.0,0.0
2026-05-29 00:00:00-04:00,93.37000274658203,94.01000213623047,91.45999908447266,92.05000305175781,39308,0.0,0.0
2026-06-01 00:00:00-04:00,92.41000366210938,97.80000305175781,92.37000274658203,94.9800033569336,57796,0.0,0.0
2026-06-02 00:00:00-04:00,95.4000015258789,96.26000213623047,92.81999969482422,96.0,40210,0.0,0.0
2026-06-03 00:00:00-04:00,96.06999969482422,99.0,96.04000091552734,97.80999755859375,40867,0.0,0.0
2026-06-04 00:00:00-04:00,97.43000030517578,97.56999969482422,93.91999816894531,95.02999877929688,34844,0.0,0.0
2026-06-05 00:00:00-04:00,95.06999969482422,95.9000015258789,92.68000030517578,93.08999633789062,36817,0.0,0.0
2026-06-08 00:00:00-04:00,95.5,98.05000305175781,93.66999816894531,94.25,36849,0.0,0.0
2026-06-09 00:00:00-04:00,94.33999633789062,94.5199966430664,89.58999633789062,91.44999694824219,42857,0.0,0.0
2026-06-10 00:00:00-04:00,92.26000213623047,94.7300033569336,90.79000091552734,93.0999984741211,39760,0.0,0.0
2026-06-11 00:00:00-04:00,94.87999725341797,96.36000061035156,88.4000015258789,90.37999725341797,46406,0.0,0.0
2026-06-12 00:00:00-04:00,89.2300033569336,89.87000274658203,85.80000305175781,87.33000183105469,34732,0.0,0.0
2026-06-15 00:00:00-04:00,85.0199966430664,85.29000091552734,82.4000015258789,83.16999816894531,28907,0.0,0.0
2026-06-16 00:00:00-04:00,83.55000305175781,83.80000305175781,78.44999694824219,78.95999908447266,30801,0.0,0.0
2026-06-17 00:00:00-04:00,79.19999694824219,82.9800033569336,77.7699966430664,79.55000305175781,25919,0.0,0.0
2026-06-18 00:00:00-04:00,78.3499984741211,80.04000091552734,76.58000183105469,79.8499984741211,31186,0.0,0.0
2026-06-22 00:00:00-04:00,82.20999908447266,82.37999725341797,77.2699966430664,77.9000015258789,46574,0.0,0.0
2026-06-23 00:00:00-04:00,78.05999755859375,78.33999633789062,76.44000244140625,77.08000183105469,22797,0.0,0.0
2026-06-24 00:00:00-04:00,77.0,77.0,73.08000183105469,73.73999786376953,32834,0.0,0.0
2026-06-25 00:00:00-04:00,73.0999984741211,75.83999633789062,72.08000183105469,75.26000213623047,27477,0.0,0.0
2026-06-26 00:00:00-04:00,74.94000244140625,75.12000274658203,71.4000015258789,71.98999786376953,19425,0.0,0.0
2026-06-29 00:00:00-04:00,73.16999816894531,73.4800033569336,71.87000274658203,73.1500015258789,8613,0.0,0.0
2026-06-30 00:00:00-04:00,72.69999694824219,73.52999877929688,72.12000274658203,72.91999816894531,39706,0.0,0.0
2026-07-01 00:00:00-04:00,73.37999725341797,73.5199966430664,71.04000091552734,71.56999969482422,37629,0.0,0.0
2026-07-02 00:00:00-04:00,71.08999633789062,71.91000366210938,70.13999938964844,71.80000305175781,0,0.0,0.0
2026-07-06 00:00:00-04:00,71.87000274658203,72.58999633789062,71.02999877929688,71.98999786376953,46238,0.0,0.0
2026-07-07 00:00:00-04:00,72.11000061035156,76.3499984741211,72.05999755859375,74.16000366210938,58154,0.0,0.0
2026-07-08 00:00:00-04:00,75.98999786376953,80.56999969482422,75.44999694824219,78.0199966430664,96042,0.0,0.0
2026-07-09 00:00:00-04:00,79.37999725341797,79.37999725341797,75.5999984741211,76.30000305175781,47817,0.0,0.0
2026-07-10 00:00:00-04:00,75.97000122070312,77.55999755859375,75.30999755859375,76.01000213623047,39537,0.0,0.0
2026-07-13 00:00:00-04:00,78.05000305175781,83.86000061035156,77.27999877929688,83.30000305175781,61577,0.0,0.0
2026-07-14 00:00:00-04:00,83.29000091552734,87.54000091552734,83.04000091552734,84.7300033569336,115669,0.0,0.0
2026-07-15 00:00:00-04:00,85.20999908447266,86.52999877929688,83.33999633789062,84.94999694824219,52882,0.0,0.0
2026-07-16 00:00:00-04:00,85.22000122070312,86.26000213623047,83.83000183105469,84.2300033569336,39917,0.0,0.0
2026-07-17 00:00:00-04:00,84.88999938964844,88.31999969482422,83.70999908447266,88.0999984741211,30997,0.0,0.0
2026-07-20 00:00:00-04:00,89.01000213623047,91.43000030517578,86.13999938964844,89.22000122070312,50407,0.0,0.0
2026-07-21 00:00:00-04:00,88.88999938964844,91.97000122070312,87.87999725341797,91.01000213623047,43104,0.0,0.0
2026-07-22 00:00:00-04:00,91.51000213623047,95.45999908447266,91.31999969482422,94.06999969482422,55526,0.0,0.0
2026-07-23 00:00:00-04:00,95.23999786376953,102.01000213623047,94.87999725341797,100.69000244140625,48567,0.0,0.0
2026-07-24 00:00:00-04:00,100.91000366210938,101.16000366210938,95.13999938964844,96.77999877929688,33923,0.0,0.0
2026-07-27 00:00:00-04:00,93.88999938964844,93.88999938964844,87.44999694824219,88.36000061035156,34887,0.0,0.0
2026-07-28 00:00:00-04:00,87.98999786376953,88.02999877929688,82.51000213623047,84.08999633789062,32213,0.0,0.0
2026-07-29 00:00:00-04:00,84.94999694824219,91.05000305175781,84.94999694824219,90.73999786376953,22489,0.0,0.0
2026-07-30 00:00:00-04:00,90.48999786376953,93.13999938964844,88.8499984741211,89.02999877929688,6854,0.0,0.0
2026-07-31 00:00:00-04:00,89.37999725341797,90.58000183105469,87.0,90.12000274658203,46811,0.0,0.0
2026-08-03 00:00:00-04:00,83.36000061035156,84.6500015258789,81.8499984741211,83.7699966430664,38780,0.0,0.0
2026-08-04 00:00:00-04:00,83.58000183105469,86.33000183105469,78.69000244140625,79.36000061035156,64851,0.0,0.0
2026-08-05 00:00:00-04:00,78.93000030517578,80.93000030517578,78.12999725341797,79.44999694824219,43282,0.0,0.0
2026-08-06 00:00:00-04:00,79.43000030517578,83.7699966430664,78.9800033569336,82.48999786376953,40651,0.0,0.0
2026-08-07 00:00:00-04:00,83.33000183105469,84.38999938964844,81.5,83.55000305175781,37626,0.0,0.0
2026-08-10 00:00:00-04:00,83.55999755859375,87.91999816894531,83.33999633789062,87.72000122070312,30023,0.0,0.0
2026-08-11 00:00:00-04:00,87.97000122070312,90.02999877929688,86.7300033569336,88.91000366210938,35498,0.0,0.0
2026-08-12 00:00:00-04:00,89.2699966430664,90.06999969482422,88.12000274658203,88.9800033569336,35263,0.0,0.0
2026-08-13 00:00:00-04:00,88.47000122070312,89.0199966430664,85.87000274658203,87.06999969482422,28399,0.0,0.0
2026-08-14 00:00:00-04:00,86.87999725341797,88.79000091552734,86.44000244140625,88.5199966430664,29003,0.0,0.0
2026-08-17 00:00:00-04:00,88.72000122070312,91.19000244140625,88.02999877929688,90.87000274658203,33602,0.0,0.0
2026-08-18 00:00:00-04:00,91.31999969482422,92.01000213623047,90.62000274658203,91.0199966430664,33602,0.0,0.0
2026-08-19 00:00:00-04:00,91.30999755859375,92.80000305175781,90.41999816894531,92.20999908447266,22123,0.0,0.0
